id,date,week,rank
14,2000-06-24,31,NA
14,2000-07-01,32,NA
14,2000-07-08,33,NA
14,2000-07-15,34,NA
14,2000-07-22,35,NA
14,2000-07-29,36,NA
14,2000-08-05,37,NA
14,2000-08-12,38,NA
14,2000-08-19,39,NA
14,2000-08-26,40,NA
14,2000-09-02,41,NA
14,2000-09-09,42,NA
14,2000-09-16,43,NA
14,2000-09-23,44,NA
14,2000-09-30,45,NA
14,2000-10-07,46,NA
14,2000-10-14,47,NA
14,2000-10-21,48,NA
14,2000-10-28,49,NA
14,2000-11-04,50,NA
14,2000-11-11,51,NA
14,2000-11-18,52,NA
14,2000-11-25,53,NA
14,2000-12-02,54,NA
14,2000-12-09,55,NA
14,2000-12-16,56,NA
14,2000-12-23,57,NA
14,2000-12-30,58,NA
14,2001-01-06,59,NA
14,2001-01-13,60,NA
14,2001-01-20,61,NA
14,2001-01-27,62,NA
14,2001-02-03,63,NA
14,2001-02-10,64,NA
14,2001-02-17,65,NA
14,2001-02-24,66,NA
14,2001-03-03,67,NA
14,2001-03-10,68,NA
14,2001-03-17,69,NA
14,2001-03-24,70,NA
14,2001-03-31,71,NA
14,2001-04-07,72,NA
14,2001-04-14,73,NA
14,2001-04-21,74,NA
14,2001-04-28,75,NA
14,2001-05-05,76,NA
15,2000-04-08,1,79
15,2000-04-15,2,65
15,2000-04-22,3,53
15,2000-04-29,4,48
15,2000-05-06,5,45
15,2000-05-13,6,36
15,2000-05-20,7,34
15,2000-05-27,8,29
15,2000-06-03,9,27
15,2000-06-10,10,30
15,2000-06-17,11,36
15,2000-06-24,12,37
15,2000-07-01,13,39
15,2000-07-08,14,49
15,2000-07-15,15,57
15,2000-07-22,16,63
15,2000-07-29,17,65
15,2000-08-05,18,68
15,2000-08-12,19,79
15,2000-08-19,20,86
15,2000-08-26,21,NA
15,2000-09-02,22,NA
15,2000-09-09,23,NA
15,2000-09-16,24,NA
15,2000-09-23,25,NA
15,2000-09-30,26,NA
15,2000-10-07,27,NA
15,2000-10-14,28,NA
15,2000-10-21,29,NA
15,2000-10-28,30,NA
15,2000-11-04,31,NA
15,2000-11-11,32,NA
15,2000-11-18,33,NA
15,2000-11-25,34,NA
15,2000-12-02,35,NA
15,2000-12-09,36,NA
15,2000-12-16,37,NA
15,2000-12-23,38,NA
15,2000-12-30,39,NA
15,2001-01-06,40,NA
15,2001-01-13,41,NA
15,2001-01-20,42,NA
15,2001-01-27,43,NA
15,2001-02-03,44,NA
15,2001-02-10,45,NA
15,2001-02-17,46,NA
15,2001-02-24,47,NA
15,2001-03-03,48,NA
15,2001-03-10,49,NA
15,2001-03-17,50,NA
15,2001-03-24,51,NA
15,2001-03-31,52,NA
15,2001-04-07,53,NA
15,2001-04-14,54,NA
15,2001-04-21,55,NA
15,2001-04-28,56,NA
15,2001-05-05,57,NA
15,2001-05-12,58,NA
15,2001-05-19,59,NA
15,2001-05-26,60,NA
15,2001-06-02,61,NA
15,2001-06-09,62,NA
15,2001-06-16,63,NA
15,2001-06-23,64,NA
15,2001-06-30,65,NA
15,2001-07-07,66,NA
15,2001-07-14,67,NA
15,2001-07-21,68,NA
15,2001-07-28,69,NA
15,2001-08-04,70,NA
15,2001-08-11,71,NA
15,2001-08-18,72,NA
15,2001-08-25,73,NA
15,2001-09-01,74,NA
15,2001-09-08,75,NA
15,2001-09-15,76,NA
16,2000-01-22,1,80
16,2000-01-29,2,78
16,2000-02-05,3,76
16,2000-02-12,4,77
16,2000-02-19,5,92
16,2000-02-26,6,NA
16,2000-03-04,7,NA
16,2000-03-11,8,NA
16,2000-03-18,9,NA
16,2000-03-25,10,NA
16,2000-04-01,11,NA
16,2000-04-08,12,NA
16,2000-04-15,13,NA
16,2000-04-22,14,NA
16,2000-04-29,15,NA
16,2000-05-06,16,NA
16,2000-05-13,17,NA
16,2000-05-20,18,NA
16,2000-05-27,19,NA
16,2000-06-03,20,NA
16,2000-06-10,21,NA
16,2000-06-17,22,NA
16,2000-06-24,23,NA
16,2000-07-01,24,NA
16,2000-07-08,25,NA
16,2000-07-15,26,NA
16,2000-07-22,27,NA
16,2000-07-29,28,NA
16,2000-08-05,29,NA
16,2000-08-12,30,NA
16,2000-08-19,31,NA
16,2000-08-26,32,NA
16,2000-09-02,33,NA
16,2000-09-09,34,NA
16,2000-09-16,35,NA
16,2000-09-23,36,NA
16,2000-09-30,37,NA
16,2000-10-07,38,NA
16,2000-10-14,39,NA
16,2000-10-21,40,NA
16,2000-10-28,41,NA
16,2000-11-04,42,NA
16,2000-11-11,43,NA
16,2000-11-18,44,NA
16,2000-11-25,45,NA
16,2000-12-02,46,NA
16,2000-12-09,47,NA
16,2000-12-16,48,NA
16,2000-12-23,49,NA
16,2000-12-30,50,NA
16,2001-01-06,51,NA
16,2001-01-13,52,NA
16,2001-01-20,53,NA
16,2001-01-27,54,NA
16,2001-02-03,55,NA
16,2001-02-10,56,NA
16,2001-02-17,57,NA
16,2001-02-24,58,NA
16,2001-03-03,59,NA
16,2001-03-10,60,NA
16,2001-03-17,61,NA
16,2001-03-24,62,NA
16,2001-03-31,63,NA
16,2001-04-07,64,NA
16,2001-04-14,65,NA
16,2001-04-21,66,NA
16,2001-04-28,67,NA
16,2001-05-05,68,NA
16,2001-05-12,69,NA
16,2001-05-19,70,NA
16,2001-05-26,71,NA
16,2001-06-02,72,NA
16,2001-06-09,73,NA
16,2001-06-16,74,NA
16,2001-06-23,75,NA
16,2001-06-30,76,NA
17,1999-07-17,1,99
17,1999-07-24,2,99
17,1999-07-31,3,96
17,1999-08-07,4,96
17,1999-08-14,5,100
17,1999-08-21,6,93
17,1999-08-28,7,93
17,1999-09-04,8,96
17,1999-09-11,9,NA
17,1999-09-18,10,NA
17,1999-09-25,11,99
17,1999-10-02,12,NA
17,1999-10-09,13,96
17,1999-10-16,14,96
17,1999-10-23,15,99
17,1999-10-30,16,98
17,1999-11-06,17,98
17,1999-11-13,18,NA
17,1999-11-20,19,95
17,1999-11-27,20,88
17,1999-12-04,21,88
17,1999-12-11,22,79
17,1999-12-18,23,76
17,1999-12-25,24,69
17,2000-01-01,25,69
17,2000-01-08,26,59
17,2000-01-15,27,58
17,2000-01-22,28,58
17,2000-01-29,29,49
17,2000-02-05,30,44
17,2000-02-12,31,42
17,2000-02-19,32,46
17,2000-02-26,33,50
17,2000-03-04,34,NA
17,2000-03-11,35,NA
17,2000-03-18,36,NA
17,2000-03-25,37,NA
17,2000-04-01,38,NA
17,2000-04-08,39,NA
17,2000-04-15,40,NA
17,2000-04-22,41,NA
17,2000-04-29,42,NA
17,2000-05-06,43,NA
17,2000-05-13,44,NA
17,2000-05-20,45,NA
17,2000-05-27,46,NA
17,2000-06-03,47,NA
17,2000-06-10,48,NA
17,2000-06-17,49,NA
17,2000-06-24,50,NA
17,2000-07-01,51,NA
17,2000-07-08,52,NA
17,2000-07-15,53,NA
17,2000-07-22,54,NA
17,2000-07-29,55,NA
17,2000-08-05,56,NA
17,2000-08-12,57,NA
17,2000-08-19,58,NA
17,2000-08-26,59,NA
17,2000-09-02,60,NA
17,2000-09-09,61,NA
17,2000-09-16,62,NA
17,2000-09-23,63,NA
17,2000-09-30,64,NA
17,2000-10-07,65,NA
17,2000-10-14,66,NA
17,2000-10-21,67,NA
17,2000-10-28,68,NA
17,2000-11-04,69,NA
17,2000-11-11,70,NA
17,2000-11-18,71,NA
17,2000-11-25,72,NA
17,2000-12-02,73,NA
17,2000-12-09,74,NA
17,2000-12-16,75,NA
17,2000-12-23,76,NA
18,2000-04-01,1,92
18,2000-04-08,2,NA
18,2000-04-15,3,NA
18,2000-04-22,4,95
18,2000-04-29,5,NA
18,2000-05-06,6,NA
18,2000-05-13,7,NA
18,2000-05-20,8,NA
18,2000-05-27,9,NA
18,2000-06-03,10,NA
18,2000-06-10,11,NA
18,2000-06-17,12,97
18,2000-06-24,13,NA
18,2000-07-01,14,NA
18,2000-07-08,15,NA
18,2000-07-15,16,NA
18,2000-07-22,17,NA
18,2000-07-29,18,NA
18,2000-08-05,19,NA
18,2000-08-12,20,NA
18,2000-08-19,21,NA
18,2000-08-26,22,NA
18,2000-09-02,23,NA
18,2000-09-09,24,NA
18,2000-09-16,25,NA
18,2000-09-23,26,NA
18,2000-09-30,27,NA
18,2000-10-07,28,NA
18,2000-10-14,29,NA
18,2000-10-21,30,NA
18,2000-10-28,31,NA
18,2000-11-04,32,NA
18,2000-11-11,33,NA
18,2000-11-18,34,NA
18,2000-11-25,35,NA
18,2000-12-02,36,NA
18,2000-12-09,37,NA
18,2000-12-16,38,NA
18,2000-12-23,39,NA
18,2000-12-30,40,NA
18,2001-01-06,41,NA
18,2001-01-13,42,NA
18,2001-01-20,43,NA
18,2001-01-27,44,NA
18,2001-02-03,45,NA
18,2001-02-10,46,NA
18,2001-02-17,47,NA
18,2001-02-24,48,NA
18,2001-03-03,49,NA
18,2001-03-10,50,NA
18,2001-03-17,51,NA
18,2001-03-24,52,NA
18,2001-03-31,53,NA
18,2001-04-07,54,NA
18,2001-04-14,55,NA
18,2001-04-21,56,NA
18,2001-04-28,57,NA
18,2001-05-05,58,NA
18,2001-05-12,59,NA
18,2001-05-19,60,NA
18,2001-05-26,61,NA
18,2001-06-02,62,NA
18,2001-06-09,63,NA
18,2001-06-16,64,NA
18,2001-06-23,65,NA
18,2001-06-30,66,NA
18,2001-07-07,67,NA
18,2001-07-14,68,NA
18,2001-07-21,69,NA
18,2001-07-28,70,NA
18,2001-08-04,71,NA
18,2001-08-11,72,NA
18,2001-08-18,73,NA
18,2001-08-25,74,NA
18,2001-09-01,75,NA
18,2001-09-08,76,NA
19,2000-09-16,1,82
19,2000-09-23,2,76
19,2000-09-30,3,76
19,2000-10-07,4,70
19,2000-10-14,5,82
19,2000-10-21,6,81
19,2000-10-28,7,74
19,2000-11-04,8,80
19,2000-11-11,9,76
19,2000-11-18,10,76
19,2000-11-25,11,73
19,2000-12-02,12,74
19,2000-12-09,13,87
19,2000-12-16,14,83
19,2000-12-23,15,89
19,2000-12-30,16,93
19,2001-01-06,17,94
19,2001-01-13,18,94
19,2001-01-20,19,91
19,2001-01-27,20,90
19,2001-02-03,21,NA
19,2001-02-10,22,NA
19,2001-02-17,23,NA
19,2001-02-24,24,NA
19,2001-03-03,25,NA
19,2001-03-10,26,NA
19,2001-03-17,27,NA
19,2001-03-24,28,NA
19,2001-03-31,29,NA
19,2001-04-07,30,NA
19,2001-04-14,31,NA
19,2001-04-21,32,NA
19,2001-04-28,33,NA
19,2001-05-05,34,NA
19,2001-05-12,35,NA
19,2001-05-19,36,NA
19,2001-05-26,37,NA
19,2001-06-02,38,NA
19,2001-06-09,39,NA
19,2001-06-16,40,NA
19,2001-06-23,41,NA
19,2001-06-30,42,NA
19,2001-07-07,43,NA
19,2001-07-14,44,NA
19,2001-07-21,45,NA
19,2001-07-28,46,NA
19,2001-08-04,47,NA
19,2001-08-11,48,NA
19,2001-08-18,49,NA
19,2001-08-25,50,NA
19,2001-09-01,51,NA
19,2001-09-08,52,NA
19,2001-09-15,53,NA
19,2001-09-22,54,NA
19,2001-09-29,55,NA
19,2001-10-06,56,NA
19,2001-10-13,57,NA
19,2001-10-20,58,NA
19,2001-10-27,59,NA
19,2001-11-03,60,NA
19,2001-11-10,61,NA
19,2001-11-17,62,NA
19,2001-11-24,63,NA
19,2001-12-01,64,NA
19,2001-12-08,65,NA
19,2001-12-15,66,NA
19,2001-12-22,67,NA
19,2001-12-29,68,NA
19,2002-01-05,69,NA
19,2002-01-12,70,NA
19,2002-01-19,71,NA
19,2002-01-26,72,NA
19,2002-02-02,73,NA
19,2002-02-09,74,NA
19,2002-02-16,75,NA
19,2002-02-23,76,NA
20,2000-02-26,1,77
20,2000-03-04,2,54
20,2000-03-11,3,50
20,2000-03-18,4,43
20,2000-03-25,5,30
20,2000-04-01,6,27
20,2000-04-08,7,21
20,2000-04-15,8,18
20,2000-04-22,9,15
20,2000-04-29,10,13
20,2000-05-06,11,13
20,2000-05-13,12,13
20,2000-05-20,13,13
20,2000-05-27,14,5
20,2000-06-03,15,2
20,2000-06-10,16,2
20,2000-06-17,17,5
20,2000-06-24,18,7
20,2000-07-01,19,9
20,2000-07-08,20,12
20,2000-07-15,21,12
20,2000-07-22,22,16
20,2000-07-29,23,20
20,2000-08-05,24,20
20,2000-08-12,25,22
20,2000-08-19,26,25
20,2000-08-26,27,26
20,2000-09-02,28,29
20,2000-09-09,29,35
20,2000-09-16,30,33
20,2000-09-23,31,40
20,2000-09-30,32,44
20,2000-10-07,33,NA
20,2000-10-14,34,NA
20,2000-10-21,35,NA
20,2000-10-28,36,NA
20,2000-11-04,37,NA
20,2000-11-11,38,NA
20,2000-11-18,39,NA
20,2000-11-25,40,NA
20,2000-12-02,41,NA
20,2000-12-09,42,NA
20,2000-12-16,43,NA
20,2000-12-23,44,NA
20,2000-12-30,45,NA
20,2001-01-06,46,NA
20,2001-01-13,47,NA
20,2001-01-20,48,NA
20,2001-01-27,49,NA
20,2001-02-03,50,NA
20,2001-02-10,51,NA
20,2001-02-17,52,NA
20,2001-02-24,53,NA
20,2001-03-03,54,NA
20,2001-03-10,55,NA
20,2001-03-17,56,NA
20,2001-03-24,57,NA
20,2001-03-31,58,NA
20,2001-04-07,59,NA
20,2001-04-14,60,NA
20,2001-04-21,61,NA
20,2001-04-28,62,NA
20,2001-05-05,63,NA
20,2001-05-12,64,NA
20,2001-05-19,65,NA
20,2001-05-26,66,NA
20,2001-06-02,67,NA
20,2001-06-09,68,NA
20,2001-06-16,69,NA
20,2001-06-23,70,NA
20,2001-06-30,71,NA
20,2001-07-07,72,NA
20,2001-07-14,73,NA
20,2001-07-21,74,NA
20,2001-07-28,75,NA
20,2001-08-04,76,NA
21,2000-11-04,1,70
21,2000-11-11,2,62
21,2000-11-18,3,56
21,2000-11-25,4,43
21,2000-12-02,5,39
21,2000-12-09,6,33
21,2000-12-16,7,26
21,2000-12-23,8,26
21,2000-12-30,9,26
21,2001-01-06,10,31
21,2001-01-13,11,32
21,2001-01-20,12,31
21,2001-01-27,13,38
21,2001-02-03,14,38
21,2001-02-10,15,52
21,2001-02-17,16,57
21,2001-02-24,17,64
21,2001-03-03,18,73
21,2001-03-10,19,81
21,2001-03-17,20,79
21,2001-03-24,21,NA
21,2001-03-31,22,NA
21,2001-04-07,23,NA
21,2001-04-14,24,NA
21,2001-04-21,25,NA
21,2001-04-28,26,NA
21,2001-05-05,27,NA
21,2001-05-12,28,NA
21,2001-05-19,29,NA
21,2001-05-26,30,NA
21,2001-06-02,31,NA
21,2001-06-09,32,NA
21,2001-06-16,33,NA
21,2001-06-23,34,NA
21,2001-06-30,35,NA
21,2001-07-07,36,NA
21,2001-07-14,37,NA
21,2001-07-21,38,NA
21,2001-07-28,39,NA
21,2001-08-04,40,NA
21,2001-08-11,41,NA
21,2001-08-18,42,NA
21,2001-08-25,43,NA
21,2001-09-01,44,NA
21,2001-09-08,45,NA
21,2001-09-15,46,NA
21,2001-09-22,47,NA
21,2001-09-29,48,NA
21,2001-10-06,49,NA
21,2001-10-13,50,NA
21,2001-10-20,51,NA
21,2001-10-27,52,NA
21,2001-11-03,53,NA
21,2001-11-10,54,NA
21,2001-11-17,55,NA
21,2001-11-24,56,NA
21,2001-12-01,57,NA
21,2001-12-08,58,NA
21,2001-12-15,59,NA
21,2001-12-22,60,NA
21,2001-12-29,61,NA
21,2002-01-05,62,NA
21,2002-01-12,63,NA
21,2002-01-19,64,NA
21,2002-01-26,65,NA
21,2002-02-02,66,NA
21,2002-02-09,67,NA
21,2002-02-16,68,NA
21,2002-02-23,69,NA
21,2002-03-02,70,NA
21,2002-03-09,71,NA
21,2002-03-16,72,NA
21,2002-03-23,73,NA
21,2002-03-30,74,NA
21,2002-04-06,75,NA
21,2002-04-13,76,NA
22,2000-04-29,1,62
22,2000-05-06,2,32
22,2000-05-13,3,30
22,2000-05-20,4,23
22,2000-05-27,5,26
22,2000-06-03,6,30
22,2000-06-10,7,35
22,2000-06-17,8,32
22,2000-06-24,9,32
22,2000-07-01,10,25
22,2000-07-08,11,23
22,2000-07-15,12,28
22,2000-07-22,13,27
22,2000-07-29,14,29
22,2000-08-05,15,27
22,2000-08-12,16,31
22,2000-08-19,17,31
22,2000-08-26,18,33
22,2000-09-02,19,40
22,2000-09-09,20,51
22,2000-09-16,21,NA
22,2000-09-23,22,NA
22,2000-09-30,23,NA
22,2000-10-07,24,NA
22,2000-10-14,25,NA
22,2000-10-21,26,NA
22,2000-10-28,27,NA
22,2000-11-04,28,NA
22,2000-11-11,29,NA
22,2000-11-18,30,NA
22,2000-11-25,31,NA
22,2000-12-02,32,NA
22,2000-12-09,33,NA
22,2000-12-16,34,NA
22,2000-12-23,35,NA
22,2000-12-30,36,NA
22,2001-01-06,37,NA
22,2001-01-13,38,NA
22,2001-01-20,39,NA
22,2001-01-27,40,NA
22,2001-02-03,41,NA
22,2001-02-10,42,NA
22,2001-02-17,43,NA
22,2001-02-24,44,NA
22,2001-03-03,45,NA
22,2001-03-10,46,NA
22,2001-03-17,47,NA
22,2001-03-24,48,NA
22,2001-03-31,49,NA
22,2001-04-07,50,NA
22,2001-04-14,51,NA
22,2001-04-21,52,NA
22,2001-04-28,53,NA
22,2001-05-05,54,NA
22,2001-05-12,55,NA
22,2001-05-19,56,NA
22,2001-05-26,57,NA
22,2001-06-02,58,NA
22,2001-06-09,59,NA
22,2001-06-16,60,NA
22,2001-06-23,61,NA
22,2001-06-30,62,NA
22,2001-07-07,63,NA
22,2001-07-14,64,NA
22,2001-07-21,65,NA
22,2001-07-28,66,NA
22,2001-08-04,67,NA
22,2001-08-11,68,NA
22,2001-08-18,69,NA
22,2001-08-25,70,NA
22,2001-09-01,71,NA
22,2001-09-08,72,NA
22,2001-09-15,73,NA
22,2001-09-22,74,NA
22,2001-09-29,75,NA
22,2001-10-06,76,NA
23,2000-10-14,1,39
23,2000-10-21,2,25
23,2000-10-28,3,24
23,2000-11-04,4,15
23,2000-11-11,5,12
23,2000-11-18,6,12
23,2000-11-25,7,10
23,2000-12-02,8,9
23,2000-12-09,9,10
23,2000-12-16,10,12
23,2000-12-23,11,17
23,2000-12-30,12,19
23,2001-01-06,13,29
23,2001-01-13,14,26
23,2001-01-20,15,24
23,2001-01-27,16,31
23,2001-02-03,17,52
23,2001-02-10,18,63
23,2001-02-17,19,62
23,2001-02-24,20,70
23,2001-03-03,21,NA
23,2001-03-10,22,NA
23,2001-03-17,23,NA
23,2001-03-24,24,NA
23,2001-03-31,25,NA
23,2001-04-07,26,NA
23,2001-04-14,27,NA
23,2001-04-21,28,NA
23,2001-04-28,29,NA
23,2001-05-05,30,NA
23,2001-05-12,31,NA
23,2001-05-19,32,NA
23,2001-05-26,33,NA
23,2001-06-02,34,NA
23,2001-06-09,35,NA
23,2001-06-16,36,NA
23,2001-06-23,37,NA
23,2001-06-30,38,NA
23,2001-07-07,39,NA
23,2001-07-14,40,NA
23,2001-07-21,41,NA
23,2001-07-28,42,NA
23,2001-08-04,43,NA
23,2001-08-11,44,NA
23,2001-08-18,45,NA
23,2001-08-25,46,NA
23,2001-09-01,47,NA
23,2001-09-08,48,NA
23,2001-09-15,49,NA
23,2001-09-22,50,NA
23,2001-09-29,51,NA
23,2001-10-06,52,NA
23,2001-10-13,53,NA
23,2001-10-20,54,NA
23,2001-10-27,55,NA
23,2001-11-03,56,NA
23,2001-11-10,57,NA
23,2001-11-17,58,NA
23,2001-11-24,59,NA
23,2001-12-01,60,NA
23,2001-12-08,61,NA
23,2001-12-15,62,NA
23,2001-12-22,63,NA
23,2001-12-29,64,NA
23,2002-01-05,65,NA
23,2002-01-12,66,NA
23,2002-01-19,67,NA
23,2002-01-26,68,NA
23,2002-02-02,69,NA
23,2002-02-09,70,NA
23,2002-02-16,71,NA
23,2002-02-23,72,NA
23,2002-03-02,73,NA
23,2002-03-09,74,NA
23,2002-03-16,75,NA
23,2002-03-23,76,NA
24,2000-01-01,1,74
24,2000-01-08,2,62
24,2000-01-15,3,55
24,2000-01-22,4,25
24,2000-01-29,5,16
24,2000-02-05,6,14
24,2000-02-12,7,12
24,2000-02-19,8,10
24,2000-02-26,9,12
24,2000-03-04,10,9
24,2000-03-11,11,7
24,2000-03-18,12,6
24,2000-03-25,13,6
24,2000-04-01,14,6
24,2000-04-08,15,8
24,2000-04-15,16,9
24,2000-04-22,17,13
24,2000-04-29,18,19
24,2000-05-06,19,23
24,2000-05-13,20,26
24,2000-05-20,21,32
24,2000-05-27,22,34
24,2000-06-03,23,45
24,2000-06-10,24,47
24,2000-06-17,25,NA
24,2000-06-24,26,NA
24,2000-07-01,27,NA
24,2000-07-08,28,NA
24,2000-07-15,29,NA
24,2000-07-22,30,NA
24,2000-07-29,31,NA
24,2000-08-05,32,NA
24,2000-08-12,33,NA
24,2000-08-19,34,NA
24,2000-08-26,35,NA
24,2000-09-02,36,NA
24,2000-09-09,37,NA
24,2000-09-16,38,NA
24,2000-09-23,39,NA
24,2000-09-30,40,NA
24,2000-10-07,41,NA
24,2000-10-14,42,NA
24,2000-10-21,43,NA
24,2000-10-28,44,NA
24,2000-11-04,45,NA
24,2000-11-11,46,NA
24,2000-11-18,47,NA
24,2000-11-25,48,NA
24,2000-12-02,49,NA
24,2000-12-09,50,NA
24,2000-12-16,51,NA
24,2000-12-23,52,NA
24,2000-12-30,53,NA
24,2001-01-06,54,NA
24,2001-01-13,55,NA
24,2001-01-20,56,NA
24,2001-01-27,57,NA
24,2001-02-03,58,NA
24,2001-02-10,59,NA
24,2001-02-17,60,NA
24,2001-02-24,61,NA
24,2001-03-03,62,NA
24,2001-03-10,63,NA
24,2001-03-17,64,NA
24,2001-03-24,65,NA
24,2001-03-31,66,NA
24,2001-04-07,67,NA
24,2001-04-14,68,NA
24,2001-04-21,69,NA
24,2001-04-28,70,NA
24,2001-05-05,71,NA
24,2001-05-12,72,NA
24,2001-05-19,73,NA
24,2001-05-26,74,NA
24,2001-06-02,75,NA
24,2001-06-09,76,NA
25,2000-05-27,1,58
25,2000-06-03,2,50
25,2000-06-10,3,43
25,2000-06-17,4,37
25,2000-06-24,5,31
25,2000-07-01,6,30
25,2000-07-08,7,39
25,2000-07-15,8,47
25,2000-07-22,9,55
25,2000-07-29,10,61
25,2000-08-05,11,76
25,2000-08-12,12,90
25,2000-08-19,13,93
25,2000-08-26,14,93
25,2000-09-02,15,100
25,2000-09-09,16,NA
25,2000-09-16,17,NA
25,2000-09-23,18,NA
25,2000-09-30,19,NA
25,2000-10-07,20,NA
25,2000-10-14,21,NA
25,2000-10-21,22,NA
25,2000-10-28,23,NA
25,2000-11-04,24,NA
25,2000-11-11,25,NA
25,2000-11-18,26,NA
25,2000-11-25,27,NA
25,2000-12-02,28,NA
25,2000-12-09,29,NA
25,2000-12-16,30,NA
25,2000-12-23,31,NA
25,2000-12-30,32,NA
25,2001-01-06,33,NA
25,2001-01-13,34,NA
25,2001-01-20,35,NA
25,2001-01-27,36,NA
25,2001-02-03,37,NA
25,2001-02-10,38,NA
25,2001-02-17,39,NA
25,2001-02-24,40,NA
25,2001-03-03,41,NA
25,2001-03-10,42,NA
25,2001-03-17,43,NA
25,2001-03-24,44,NA
25,2001-03-31,45,NA
25,2001-04-07,46,NA
25,2001-04-14,47,NA
25,2001-04-21,48,NA
25,2001-04-28,49,NA
25,2001-05-05,50,NA
25,2001-05-12,51,NA
25,2001-05-19,52,NA
25,2001-05-26,53,NA
25,2001-06-02,54,NA
25,2001-06-09,55,NA
25,2001-06-16,56,NA
25,2001-06-23,57,NA
25,2001-06-30,58,NA
25,2001-07-07,59,NA
25,2001-07-14,60,NA
25,2001-07-21,61,NA
25,2001-07-28,62,NA
25,2001-08-04,63,NA
25,2001-08-11,64,NA
25,2001-08-18,65,NA
25,2001-08-25,66,NA
25,2001-09-01,67,NA
25,2001-09-08,68,NA
25,2001-09-15,69,NA
25,2001-09-22,70,NA
25,2001-09-29,71,NA
25,2001-10-06,72,NA
25,2001-10-13,73,NA
25,2001-10-20,74,NA
25,2001-10-27,75,NA
25,2001-11-03,76,NA
26,2000-08-19,1,67
26,2000-08-26,2,53
26,2000-09-02,3,42
26,2000-09-09,4,41
26,2000-09-16,5,48
26,2000-09-23,6,42
26,2000-09-30,7,34
26,2000-10-07,8,6
26,2000-10-14,9,9
26,2000-10-21,10,9
26,2000-10-28,11,8
26,2000-11-04,12,11
26,2000-11-11,13,15
26,2000-11-18,14,21
26,2000-11-25,15,26
26,2000-12-02,16,29
26,2000-12-09,17,26
26,2000-12-16,18,38
26,2000-12-23,19,56
26,2000-12-30,20,66
26,2001-01-06,21,NA
26,2001-01-13,22,NA
26,2001-01-20,23,NA
26,2001-01-27,24,NA
26,2001-02-03,25,NA
26,2001-02-10,26,NA
26,2001-02-17,27,NA
26,2001-02-24,28,NA
26,2001-03-03,29,NA
26,2001-03-10,30,NA
26,2001-03-17,31,NA
26,2001-03-24,32,NA
26,2001-03-31,33,NA
26,2001-04-07,34,NA
26,2001-04-14,35,NA
26,2001-04-21,36,NA
26,2001-04-28,37,NA
26,2001-05-05,38,NA
26,2001-05-12,39,NA
26,2001-05-19,40,NA
26,2001-05-26,41,NA
26,2001-06-02,42,NA
26,2001-06-09,43,NA
26,2001-06-16,44,NA
26,2001-06-23,45,NA
26,2001-06-30,46,NA
26,2001-07-07,47,NA
26,2001-07-14,48,NA
26,2001-07-21,49,NA
26,2001-07-28,50,NA
26,2001-08-04,51,NA
26,2001-08-11,52,NA
26,2001-08-18,53,NA
26,2001-08-25,54,NA
26,2001-09-01,55,NA
26,2001-09-08,56,NA
26,2001-09-15,57,NA
26,2001-09-22,58,NA
26,2001-09-29,59,NA
26,2001-10-06,60,NA
26,2001-10-13,61,NA
26,2001-10-20,62,NA
26,2001-10-27,63,NA
26,2001-11-03,64,NA
26,2001-11-10,65,NA
26,2001-11-17,66,NA
26,2001-11-24,67,NA
26,2001-12-01,68,NA
26,2001-12-08,69,NA
26,2001-12-15,70,NA
26,2001-12-22,71,NA
26,2001-12-29,72,NA
26,2002-01-05,73,NA
26,2002-01-12,74,NA
26,2002-01-19,75,NA
26,2002-01-26,76,NA
27,2000-07-22,1,99
27,2000-07-29,2,92
27,2000-08-05,3,85
27,2000-08-12,4,76
27,2000-08-19,5,65
27,2000-08-26,6,54
27,2000-09-02,7,61
27,2000-09-09,8,58
27,2000-09-16,9,54
27,2000-09-23,10,54
27,2000-09-30,11,53
27,2000-10-07,12,53
27,2000-10-14,13,43
27,2000-10-21,14,40
27,2000-10-28,15,44
27,2000-11-04,16,41
27,2000-11-11,17,51
27,2000-11-18,18,65
27,2000-11-25,19,78
27,2000-12-02,20,84
27,2000-12-09,21,NA
27,2000-12-16,22,NA
27,2000-12-23,23,NA
27,2000-12-30,24,NA
27,2001-01-06,25,NA
27,2001-01-13,26,NA
27,2001-01-20,27,NA
27,2001-01-27,28,NA
27,2001-02-03,29,NA
27,2001-02-10,30,NA
27,2001-02-17,31,NA
27,2001-02-24,32,NA
27,2001-03-03,33,NA
27,2001-03-10,34,NA
27,2001-03-17,35,NA
27,2001-03-24,36,NA
27,2001-03-31,37,NA
27,2001-04-07,38,NA
27,2001-04-14,39,NA
27,2001-04-21,40,NA
27,2001-04-28,41,NA
27,2001-05-05,42,NA
27,2001-05-12,43,NA
27,2001-05-19,44,NA
27,2001-05-26,45,NA
27,2001-06-02,46,NA
27,2001-06-09,47,NA
27,2001-06-16,48,NA
27,2001-06-23,49,NA
27,2001-06-30,50,NA
27,2001-07-07,51,NA
27,2001-07-14,52,NA
27,2001-07-21,53,NA
27,2001-07-28,54,NA
27,2001-08-04,55,NA
27,2001-08-11,56,NA
27,2001-08-18,57,NA
27,2001-08-25,58,NA
27,2001-09-01,59,NA
