year,artist,time,track,date,week,rank
2000,98?,03:24:00,Give Me Just One Nig...,2000-09-16,5,26
2000,98?,03:24:00,Give Me Just One Nig...,2000-09-23,6,19
2000,98?,03:24:00,Give Me Just One Nig...,2000-09-30,7,2
2000,98?,03:24:00,Give Me Just One Nig...,2000-10-07,8,2
2000,98?,03:24:00,Give Me Just One Nig...,2000-10-14,9,3
2000,98?,03:24:00,Give Me Just One Nig...,2000-10-21,10,6
2000,98?,03:24:00,Give Me Just One Nig...,2000-10-28,11,7
2000,98?,03:24:00,Give Me Just One Nig...,2000-11-04,12,22
2000,98?,03:24:00,Give Me Just One Nig...,2000-11-11,13,29
2000,98?,03:24:00,Give Me Just One Nig...,2000-11-18,14,36
2000,98?,03:24:00,Give Me Just One Nig...,2000-11-25,15,47
2000,98?,03:24:00,Give Me Just One Nig...,2000-12-02,16,67
2000,98?,03:24:00,Give Me Just One Nig...,2000-12-09,17,66
2000,98?,03:24:00,Give Me Just One Nig...,2000-12-16,18,84
2000,98?,03:24:00,Give Me Just One Nig...,2000-12-23,19,93
2000,98?,03:24:00,Give Me Just One Nig...,2000-12-30,20,94
2000,98?,03:24:00,Give Me Just One Nig...,2001-01-06,21,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-01-13,22,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-01-20,23,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-01-27,24,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-02-03,25,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-02-10,26,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-02-17,27,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-02-24,28,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-03-03,29,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-03-10,30,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-03-17,31,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-03-24,32,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-03-31,33,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-04-07,34,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-04-14,35,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-04-21,36,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-04-28,37,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-05-05,38,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-05-12,39,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-05-19,40,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-05-26,41,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-06-02,42,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-06-09,43,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-06-16,44,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-06-23,45,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-06-30,46,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-07-07,47,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-07-14,48,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-07-21,49,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-07-28,50,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-08-04,51,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-08-11,52,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-08-18,53,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-08-25,54,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-09-01,55,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-09-08,56,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-09-15,57,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-09-22,58,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-09-29,59,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-10-06,60,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-10-13,61,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-10-20,62,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-10-27,63,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-11-03,64,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-11-10,65,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-11-17,66,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-11-24,67,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-12-01,68,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-12-08,69,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-12-15,70,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-12-22,71,NA
2000,98?,03:24:00,Give Me Just One Nig...,2001-12-29,72,NA
2000,98?,03:24:00,Give Me Just One Nig...,2002-01-05,73,NA
2000,98?,03:24:00,Give Me Just One Nig...,2002-01-12,74,NA
2000,98?,03:24:00,Give Me Just One Nig...,2002-01-19,75,NA
2000,98?,03:24:00,Give Me Just One Nig...,2002-01-26,76,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-07-08,1,97
2000,A*Teens,03:44:00,Dancing Queen,2000-07-15,2,97
2000,A*Teens,03:44:00,Dancing Queen,2000-07-22,3,96
2000,A*Teens,03:44:00,Dancing Queen,2000-07-29,4,95
2000,A*Teens,03:44:00,Dancing Queen,2000-08-05,5,100
2000,A*Teens,03:44:00,Dancing Queen,2000-08-12,6,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-08-19,7,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-08-26,8,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-09-02,9,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-09-09,10,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-09-16,11,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-09-23,12,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-09-30,13,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-10-07,14,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-10-14,15,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-10-21,16,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-10-28,17,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-11-04,18,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-11-11,19,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-11-18,20,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-11-25,21,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-12-02,22,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-12-09,23,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-12-16,24,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-12-23,25,NA
2000,A*Teens,03:44:00,Dancing Queen,2000-12-30,26,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-01-06,27,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-01-13,28,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-01-20,29,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-01-27,30,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-02-03,31,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-02-10,32,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-02-17,33,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-02-24,34,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-03-03,35,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-03-10,36,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-03-17,37,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-03-24,38,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-03-31,39,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-04-07,40,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-04-14,41,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-04-21,42,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-04-28,43,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-05-05,44,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-05-12,45,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-05-19,46,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-05-26,47,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-06-02,48,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-06-09,49,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-06-16,50,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-06-23,51,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-06-30,52,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-07-07,53,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-07-14,54,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-07-21,55,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-07-28,56,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-08-04,57,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-08-11,58,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-08-18,59,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-08-25,60,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-09-01,61,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-09-08,62,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-09-15,63,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-09-22,64,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-09-29,65,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-10-06,66,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-10-13,67,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-10-20,68,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-10-27,69,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-11-03,70,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-11-10,71,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-11-17,72,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-11-24,73,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-12-01,74,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-12-08,75,NA
2000,A*Teens,03:44:00,Dancing Queen,2001-12-15,76,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-01-29,1,84
2000,Aaliyah,04:15:00,I Don't Wanna,2000-02-05,2,62
2000,Aaliyah,04:15:00,I Don't Wanna,2000-02-12,3,51
2000,Aaliyah,04:15:00,I Don't Wanna,2000-02-19,4,41
2000,Aaliyah,04:15:00,I Don't Wanna,2000-02-26,5,38
2000,Aaliyah,04:15:00,I Don't Wanna,2000-03-04,6,35
2000,Aaliyah,04:15:00,I Don't Wanna,2000-03-11,7,35
2000,Aaliyah,04:15:00,I Don't Wanna,2000-03-18,8,38
2000,Aaliyah,04:15:00,I Don't Wanna,2000-03-25,9,38
2000,Aaliyah,04:15:00,I Don't Wanna,2000-04-01,10,36
2000,Aaliyah,04:15:00,I Don't Wanna,2000-04-08,11,37
2000,Aaliyah,04:15:00,I Don't Wanna,2000-04-15,12,37
2000,Aaliyah,04:15:00,I Don't Wanna,2000-04-22,13,38
2000,Aaliyah,04:15:00,I Don't Wanna,2000-04-29,14,49
2000,Aaliyah,04:15:00,I Don't Wanna,2000-05-06,15,61
2000,Aaliyah,04:15:00,I Don't Wanna,2000-05-13,16,63
2000,Aaliyah,04:15:00,I Don't Wanna,2000-05-20,17,62
2000,Aaliyah,04:15:00,I Don't Wanna,2000-05-27,18,67
2000,Aaliyah,04:15:00,I Don't Wanna,2000-06-03,19,83
2000,Aaliyah,04:15:00,I Don't Wanna,2000-06-10,20,86
2000,Aaliyah,04:15:00,I Don't Wanna,2000-06-17,21,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-06-24,22,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-07-01,23,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-07-08,24,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-07-15,25,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-07-22,26,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-07-29,27,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-08-05,28,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-08-12,29,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-08-19,30,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-08-26,31,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-09-02,32,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-09-09,33,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-09-16,34,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-09-23,35,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-09-30,36,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-10-07,37,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-10-14,38,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-10-21,39,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-10-28,40,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-11-04,41,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-11-11,42,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-11-18,43,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-11-25,44,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-12-02,45,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-12-09,46,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-12-16,47,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-12-23,48,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2000-12-30,49,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-01-06,50,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-01-13,51,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-01-20,52,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-01-27,53,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-02-03,54,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-02-10,55,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-02-17,56,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-02-24,57,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-03-03,58,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-03-10,59,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-03-17,60,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-03-24,61,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-03-31,62,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-04-07,63,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-04-14,64,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-04-21,65,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-04-28,66,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-05-05,67,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-05-12,68,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-05-19,69,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-05-26,70,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-06-02,71,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-06-09,72,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-06-16,73,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-06-23,74,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-06-30,75,NA
2000,Aaliyah,04:15:00,I Don't Wanna,2001-07-07,76,NA
2000,Aaliyah,04:03:00,Try Again,2000-03-18,1,59
2000,Aaliyah,04:03:00,Try Again,2000-03-25,2,53
2000,Aaliyah,04:03:00,Try Again,2000-04-01,3,38
2000,Aaliyah,04:03:00,Try Again,2000-04-08,4,28
2000,Aaliyah,04:03:00,Try Again,2000-04-15,5,21
2000,Aaliyah,04:03:00,Try Again,2000-04-22,6,18
2000,Aaliyah,04:03:00,Try Again,2000-04-29,7,16
2000,Aaliyah,04:03:00,Try Again,2000-05-06,8,14
2000,Aaliyah,04:03:00,Try Again,2000-05-13,9,12
2000,Aaliyah,04:03:00,Try Again,2000-05-20,10,10
2000,Aaliyah,04:03:00,Try Again,2000-05-27,11,9
2000,Aaliyah,04:03:00,Try Again,2000-06-03,12,8
2000,Aaliyah,04:03:00,Try Again,2000-06-10,13,6
2000,Aaliyah,04:03:00,Try Again,2000-06-17,14,1
2000,Aaliyah,04:03:00,Try Again,2000-06-24,15,2
2000,Aaliyah,04:03:00,Try Again,2000-07-01,16,2
2000,Aaliyah,04:03:00,Try Again,2000-07-08,17,2
2000,Aaliyah,04:03:00,Try Again,2000-07-15,18,2
2000,Aaliyah,04:03:00,Try Again,2000-07-22,19,3
2000,Aaliyah,04:03:00,Try Again,2000-07-29,20,4
2000,Aaliyah,04:03:00,Try Again,2000-08-05,21,5
2000,Aaliyah,04:03:00,Try Again,2000-08-12,22,5
2000,Aaliyah,04:03:00,Try Again,2000-08-19,23,6
2000,Aaliyah,04:03:00,Try Again,2000-08-26,24,9
2000,Aaliyah,04:03:00,Try Again,2000-09-02,25,13
2000,Aaliyah,04:03:00,Try Again,2000-09-09,26,14
2000,Aaliyah,04:03:00,Try Again,2000-09-16,27,16
2000,Aaliyah,04:03:00,Try Again,2000-09-23,28,23
2000,Aaliyah,04:03:00,Try Again,2000-09-30,29,22
2000,Aaliyah,04:03:00,Try Again,2000-10-07,30,33
2000,Aaliyah,04:03:00,Try Again,2000-10-14,31,36
2000,Aaliyah,04:03:00,Try Again,2000-10-21,32,43
2000,Aaliyah,04:03:00,Try Again,2000-10-28,33,NA
2000,Aaliyah,04:03:00,Try Again,2000-11-04,34,NA
2000,Aaliyah,04:03:00,Try Again,2000-11-11,35,NA
2000,Aaliyah,04:03:00,Try Again,2000-11-18,36,NA
2000,Aaliyah,04:03:00,Try Again,2000-11-25,37,NA
2000,Aaliyah,04:03:00,Try Again,2000-12-02,38,NA
2000,Aaliyah,04:03:00,Try Again,2000-12-09,39,NA
2000,Aaliyah,04:03:00,Try Again,2000-12-16,40,NA
2000,Aaliyah,04:03:00,Try Again,2000-12-23,41,NA
2000,Aaliyah,04:03:00,Try Again,2000-12-30,42,NA
2000,Aaliyah,04:03:00,Try Again,2001-01-06,43,NA
2000,Aaliyah,04:03:00,Try Again,2001-01-13,44,NA
2000,Aaliyah,04:03:00,Try Again,2001-01-20,45,NA
2000,Aaliyah,04:03:00,Try Again,2001-01-27,46,NA
2000,Aaliyah,04:03:00,Try Again,2001-02-03,47,NA
2000,Aaliyah,04:03:00,Try Again,2001-02-10,48,NA
2000,Aaliyah,04:03:00,Try Again,2001-02-17,49,NA
2000,Aaliyah,04:03:00,Try Again,2001-02-24,50,NA
2000,Aaliyah,04:03:00,Try Again,2001-03-03,51,NA
2000,Aaliyah,04:03:00,Try Again,2001-03-10,52,NA
2000,Aaliyah,04:03:00,Try Again,2001-03-17,53,NA
2000,Aaliyah,04:03:00,Try Again,2001-03-24,54,NA
2000,Aaliyah,04:03:00,Try Again,2001-03-31,55,NA
2000,Aaliyah,04:03:00,Try Again,2001-04-07,56,NA
2000,Aaliyah,04:03:00,Try Again,2001-04-14,57,NA
2000,Aaliyah,04:03:00,Try Again,2001-04-21,58,NA
2000,Aaliyah,04:03:00,Try Again,2001-04-28,59,NA
2000,Aaliyah,04:03:00,Try Again,2001-05-05,60,NA
2000,Aaliyah,04:03:00,Try Again,2001-05-12,61,NA
2000,Aaliyah,04:03:00,Try Again,2001-05-19,62,NA
2000,Aaliyah,04:03:00,Try Again,2001-05-26,63,NA
2000,Aaliyah,04:03:00,Try Again,2001-06-02,64,NA
2000,Aaliyah,04:03:00,Try Again,2001-06-09,65,NA
2000,Aaliyah,04:03:00,Try Again,2001-06-16,66,NA
2000,Aaliyah,04:03:00,Try Again,2001-06-23,67,NA
2000,Aaliyah,04:03:00,Try Again,2001-06-30,68,NA
2000,Aaliyah,04:03:00,Try Again,2001-07-07,69,NA
2000,Aaliyah,04:03:00,Try Again,2001-07-14,70,NA
2000,Aaliyah,04:03:00,Try Again,2001-07-21,71,NA
2000,Aaliyah,04:03:00,Try Again,2001-07-28,72,NA
2000,Aaliyah,04:03:00,Try Again,2001-08-04,73,NA
2000,Aaliyah,04:03:00,Try Again,2001-08-11,74,NA
2000,Aaliyah,04:03:00,Try Again,2001-08-18,75,NA
2000,Aaliyah,04:03:00,Try Again,2001-08-25,76,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-08-26,1,76
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-09-02,2,76
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-09-09,3,74
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-09-16,4,69
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-09-23,5,68
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-09-30,6,67
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-10-07,7,61
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-10-14,8,58
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-10-21,9,57
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-10-28,10,59
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-11-04,11,66
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-11-11,12,68
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-11-18,13,61
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-11-25,14,67
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-12-02,15,59
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-12-09,16,63
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-12-16,17,67
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-12-23,18,71
2000,"Adams, Yolanda",05:30:00,Open My Heart,2000-12-30,19,79
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-01-06,20,89
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-01-13,21,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-01-20,22,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-01-27,23,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-02-03,24,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-02-10,25,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-02-17,26,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-02-24,27,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-03-03,28,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-03-10,29,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-03-17,30,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-03-24,31,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-03-31,32,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-04-07,33,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-04-14,34,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-04-21,35,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-04-28,36,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-05-05,37,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-05-12,38,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-05-19,39,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-05-26,40,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-06-02,41,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-06-09,42,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-06-16,43,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-06-23,44,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-06-30,45,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-07-07,46,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-07-14,47,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-07-21,48,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-07-28,49,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-08-04,50,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-08-11,51,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-08-18,52,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-08-25,53,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-09-01,54,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-09-08,55,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-09-15,56,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-09-22,57,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-09-29,58,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-10-06,59,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-10-13,60,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-10-20,61,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-10-27,62,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-11-03,63,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-11-10,64,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-11-17,65,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-11-24,66,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-12-01,67,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-12-08,68,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-12-15,69,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-12-22,70,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2001-12-29,71,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2002-01-05,72,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2002-01-12,73,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2002-01-19,74,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2002-01-26,75,NA
2000,"Adams, Yolanda",05:30:00,Open My Heart,2002-02-02,76,NA
2000,"Adkins, Trace",03:05:00,More,2000-04-29,1,84
2000,"Adkins, Trace",03:05:00,More,2000-05-06,2,84
2000,"Adkins, Trace",03:05:00,More,2000-05-13,3,75
2000,"Adkins, Trace",03:05:00,More,2000-05-20,4,73
2000,"Adkins, Trace",03:05:00,More,2000-05-27,5,73
2000,"Adkins, Trace",03:05:00,More,2000-06-03,6,69
2000,"Adkins, Trace",03:05:00,More,2000-06-10,7,68
2000,"Adkins, Trace",03:05:00,More,2000-06-17,8,65
2000,"Adkins, Trace",03:05:00,More,2000-06-24,9,73
2000,"Adkins, Trace",03:05:00,More,2000-07-01,10,83
2000,"Adkins, Trace",03:05:00,More,2000-07-08,11,92
2000,"Adkins, Trace",03:05:00,More,2000-07-15,12,NA
2000,"Adkins, Trace",03:05:00,More,2000-07-22,13,NA
2000,"Adkins, Trace",03:05:00,More,2000-07-29,14,NA
2000,"Adkins, Trace",03:05:00,More,2000-08-05,15,NA
2000,"Adkins, Trace",03:05:00,More,2000-08-12,16,NA
